,Cage,Trt,Date,Date2,Hour,Behavior,n_prime,n,nadj,prop,Trt2,Behavioral.category
1780,922587,YFP,20190730,1,21,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
333,922587,YFP,20190731,1,00,Activity,0,12,12,80,Female Pairs,Activity
334,922587,YFP,20190731,1,01,Activity,0,15,15,100,Female Pairs,Activity
335,922587,YFP,20190731,1,02,Activity,0,14,14,93.33333333,Female Pairs,Activity
336,922587,YFP,20190731,1,03,Activity,0,14,14,93.33333333,Female Pairs,Activity
337,922587,YFP,20190731,1,04,Activity,0,10,10,66.66666667,Female Pairs,Activity
338,922587,YFP,20190731,1,05,Activity,0,14,14,93.33333333,Female Pairs,Activity
339,922587,YFP,20190731,2,20,Activity,0,6,6,40,Female Pairs,Activity
340,922587,YFP,20190731,2,21,Activity,0,15,15,100,Female Pairs,Activity
341,922587,YFP,20190731,2,22,Activity,0,3,3,20,Female Pairs,Activity
342,922587,YFP,20190731,2,23,Activity,0,10,10,66.66666667,Female Pairs,Activity
348,922587,YFP,20190801,2,05,Activity,0,7,7,46.66666667,Female Pairs,Activity
1073,922587,YFP,20190801,2,05,Chasing,0,0,0,0,Female Pairs,Agonistic
1798,922587,YFP,20190801,2,05,Displace,0,0,0,0,Female Pairs,Agonistic
2523,922587,YFP,20190801,2,05,"Mounting 
(active)",0,0,0,0,Female Pairs,Agonistic
3248,922587,YFP,20190801,2,05,"Mounted 
Huddle",0,3,3,20,Female Pairs,Huddling
3973,922587,YFP,20190801,2,05,"Side 
Huddle",0,10,10,66.66666667,Female Pairs,Huddling
347,922587,YFP,20190801,2,04,Activity,0,6,6,40,Female Pairs,Activity
1072,922587,YFP,20190801,2,04,Chasing,0,0,0,0,Female Pairs,Agonistic
1797,922587,YFP,20190801,2,04,Displace,0,0,0,0,Female Pairs,Agonistic
2522,922587,YFP,20190801,2,04,"Mounting 
(active)",0,0,0,0,Female Pairs,Agonistic
353,922587,YFP,20190802,3,00,Activity,0,13,13,86.66666667,Female Pairs,Activity
354,922587,YFP,20190802,3,01,Activity,0,2,2,13.33333333,Female Pairs,Activity
355,922587,YFP,20190802,3,02,Activity,0,9,9,60,Female Pairs,Activity
356,922587,YFP,20190802,3,03,Activity,0,14,14,93.33333333,Female Pairs,Activity
357,922587,YFP,20190802,3,04,Activity,0,15,15,100,Female Pairs,Activity
358,922587,YFP,20190802,3,05,Activity,0,7,7,46.66666667,Female Pairs,Activity
359,922587,YFP,20190806,4,21,Activity,0,15,15,100,Female Pairs,Activity
360,922587,YFP,20190806,4,22,Activity,0,13,13,86.66666667,Female Pairs,Activity
361,922587,YFP,20190806,4,23,Activity,0,5,5,33.33333333,Female Pairs,Activity
362,922587,YFP,20190807,4,00,Activity,0,3,3,20,Female Pairs,Activity
363,922587,YFP,20190807,4,01,Activity,0,13,13,86.66666667,Female Pairs,Activity
364,922587,YFP,20190807,4,02,Activity,0,1,1,6.666666667,Female Pairs,Activity
365,922587,YFP,20190807,4,03,Activity,0,14,14,93.33333333,Female Pairs,Activity
366,922587,YFP,20190807,4,04,Activity,0,5,5,33.33333333,Female Pairs,Activity
367,922587,YFP,20190807,4,05,Activity,0,1,1,6.666666667,Female Pairs,Activity
368,922587,YFP,20190807,5,20,Activity,0,1,1,6.666666667,Female Pairs,Activity
369,922587,YFP,20190807,5,21,Activity,0,15,15,100,Female Pairs,Activity
370,922587,YFP,20190807,5,22,Activity,0,8,8,53.33333333,Female Pairs,Activity
371,922587,YFP,20190807,5,23,Activity,0,5,5,33.33333333,Female Pairs,Activity
372,922587,YFP,20190808,5,00,Activity,0,3,3,20,Female Pairs,Activity
373,922587,YFP,20190808,5,01,Activity,0,15,15,100,Female Pairs,Activity
374,922587,YFP,20190808,5,02,Activity,0,1,1,6.666666667,Female Pairs,Activity
375,922587,YFP,20190808,5,03,Activity,0,15,15,100,Female Pairs,Activity
376,922587,YFP,20190808,5,04,Activity,0,15,15,100,Female Pairs,Activity
377,922587,YFP,20190808,5,05,Activity,0,0,0,0,Female Pairs,Activity
378,922587,YFP,20190808,6,20,Activity,0,3,3,20,Female Pairs,Activity
379,922587,YFP,20190808,6,21,Activity,0,7,7,46.66666667,Female Pairs,Activity
380,922587,YFP,20190808,6,22,Activity,0,13,13,86.66666667,Female Pairs,Activity
381,922587,YFP,20190808,6,23,Activity,0,3,3,20,Female Pairs,Activity
382,922587,YFP,20190809,,00,Activity,0,3,3,20,Female Pairs,Activity
383,922587,YFP,20190809,,01,Activity,0,10,10,66.66666667,Female Pairs,Activity
384,922587,YFP,20190809,,02,Activity,0,8,8,53.33333333,Female Pairs,Activity
385,922587,YFP,20190809,,03,Activity,0,6,6,40,Female Pairs,Activity
386,922587,YFP,20190809,,04,Activity,0,8,8,53.33333333,Female Pairs,Activity
387,922587,YFP,20190809,,05,Activity,0,12,12,80,Female Pairs,Activity
388,922587,YFP,20190815,,20,Activity,0,15,15,100,Female Pairs,Activity
389,922587,YFP,20190815,,21,Activity,0,15,15,100,Female Pairs,Activity
390,922587,YFP,20190815,,22,Activity,0,5,5,33.33333333,Female Pairs,Activity
391,922587,YFP,20190815,,23,Activity,0,4,4,26.66666667,Female Pairs,Activity
392,922587,YFP,20190816,,00,Activity,0,3,3,20,Female Pairs,Activity
393,922587,YFP,20190816,,01,Activity,0,13,13,86.66666667,Female Pairs,Activity
394,922587,YFP,20190816,,02,Activity,0,15,15,100,Female Pairs,Activity
395,922587,YFP,20190816,,03,Activity,0,15,15,100,Female Pairs,Activity
396,922587,YFP,20190816,,04,Activity,0,15,15,100,Female Pairs,Activity
397,922587,YFP,20190816,,05,Activity,0,10,10,66.66666667,Female Pairs,Activity
398,922587,YFP,20190816,,20,Activity,0,3,3,20,Female Pairs,Activity
399,922587,YFP,20190816,,21,Activity,0,15,15,100,Female Pairs,Activity
400,922587,YFP,20190816,,22,Activity,0,12,12,80,Female Pairs,Activity
401,922587,YFP,20190816,,23,Activity,0,8,8,53.33333333,Female Pairs,Activity
402,922587,YFP,20190817,,00,Activity,0,15,15,100,Female Pairs,Activity
403,922587,YFP,20190817,,01,Activity,0,12,12,80,Female Pairs,Activity
404,922587,YFP,20190817,,02,Activity,0,15,15,100,Female Pairs,Activity
405,922587,YFP,20190817,,03,Activity,0,15,15,100,Female Pairs,Activity
406,922587,YFP,20190817,,04,Activity,0,11,11,73.33333333,Female Pairs,Activity
407,922587,YFP,20190817,,05,Activity,0,14,14,93.33333333,Female Pairs,Activity
408,922587,YFP,20190817,,20,Activity,0,6,6,40,Female Pairs,Activity
409,922587,YFP,20190817,,21,Activity,0,15,15,100,Female Pairs,Activity
410,922587,YFP,20190817,,22,Activity,0,11,11,73.33333333,Female Pairs,Activity
411,922587,YFP,20190817,,23,Activity,0,7,7,46.66666667,Female Pairs,Activity
412,922587,YFP,20190818,,00,Activity,0,8,8,53.33333333,Female Pairs,Activity
413,922587,YFP,20190818,,01,Activity,0,15,15,100,Female Pairs,Activity
414,922587,YFP,20190818,,02,Activity,0,10,10,66.66666667,Female Pairs,Activity
415,922587,YFP,20190818,,03,Activity,0,15,15,100,Female Pairs,Activity
416,922587,YFP,20190818,,04,Activity,0,15,15,100,Female Pairs,Activity
417,922587,YFP,20190818,,05,Activity,0,14,14,93.33333333,Female Pairs,Activity
418,922587,YFP,20190818,,20,Activity,0,3,3,20,Female Pairs,Activity
419,922587,YFP,20190818,,21,Activity,0,15,15,100,Female Pairs,Activity
420,922587,YFP,20190818,,22,Activity,0,8,8,53.33333333,Female Pairs,Activity
421,922587,YFP,20190818,,23,Activity,0,1,1,6.666666667,Female Pairs,Activity
422,922587,YFP,20190819,,00,Activity,0,7,7,46.66666667,Female Pairs,Activity
423,922587,YFP,20190819,,01,Activity,0,15,15,100,Female Pairs,Activity
424,922587,YFP,20190819,,02,Activity,0,15,15,100,Female Pairs,Activity
425,922587,YFP,20190819,,03,Activity,0,15,15,100,Female Pairs,Activity
426,922587,YFP,20190819,,04,Activity,0,15,15,100,Female Pairs,Activity
427,922587,YFP,20190819,,05,Activity,0,15,15,100,Female Pairs,Activity
428,925878,AFP,20200121,,20,Activity,0,11,11,73.33333333,Aged Females,Activity
429,925878,AFP,20200121,,21,Activity,0,0,0,0,Aged Females,Activity
430,925878,AFP,20200121,,22,Activity,0,2,2,13.33333333,Aged Females,Activity
431,925878,AFP,20200121,,23,Activity,0,3,3,20,Aged Females,Activity
432,925878,AFP,20200122,,00,Activity,0,6,6,40,Aged Females,Activity
433,925878,AFP,20200122,,01,Activity,0,1,1,6.666666667,Aged Females,Activity
434,925878,AFP,20200122,,02,Activity,0,6,6,40,Aged Females,Activity
435,925878,AFP,20200122,,03,Activity,0,8,8,53.33333333,Aged Females,Activity
436,925878,AFP,20200122,,04,Activity,0,3,3,20,Aged Females,Activity
437,925878,AFP,20200122,,05,Activity,0,4,4,26.66666667,Aged Females,Activity
438,925878,AFP,20200122,,20,Activity,0,6,6,40,Aged Females,Activity
439,925878,AFP,20200122,,21,Activity,0,7,7,46.66666667,Aged Females,Activity
440,925878,AFP,20200122,,22,Activity,0,7,7,46.66666667,Aged Females,Activity
441,925878,AFP,20200122,,23,Activity,0,6,6,40,Aged Females,Activity
442,925878,AFP,20200123,,00,Activity,0,7,7,46.66666667,Aged Females,Activity
443,925878,AFP,20200123,,01,Activity,0,4,4,26.66666667,Aged Females,Activity
444,925878,AFP,20200123,,02,Activity,0,4,4,26.66666667,Aged Females,Activity
445,925878,AFP,20200123,,03,Activity,0,8,8,53.33333333,Aged Females,Activity
446,925878,AFP,20200123,,04,Activity,0,10,10,66.66666667,Aged Females,Activity
447,925878,AFP,20200123,,05,Activity,0,5,5,33.33333333,Aged Females,Activity
448,925878,AFP,20200123,,20,Activity,0,8,8,53.33333333,Aged Females,Activity
449,925878,AFP,20200123,,21,Activity,0,2,2,13.33333333,Aged Females,Activity
450,925878,AFP,20200123,,22,Activity,0,7,7,46.66666667,Aged Females,Activity
451,925878,AFP,20200123,,23,Activity,0,7,7,46.66666667,Aged Females,Activity
452,925878,AFP,20200124,,00,Activity,0,10,10,66.66666667,Aged Females,Activity
453,925878,AFP,20200124,,01,Activity,0,15,15,100,Aged Females,Activity
454,925878,AFP,20200124,,02,Activity,0,14,14,93.33333333,Aged Females,Activity
455,925878,AFP,20200124,,03,Activity,0,10,10,66.66666667,Aged Females,Activity
456,925878,AFP,20200124,,04,Activity,0,9,9,60,Aged Females,Activity
457,925878,AFP,20200124,,05,Activity,0,9,9,60,Aged Females,Activity
458,925878,AFP,20200130,,20,Activity,0,9,9,60,Aged Females,Activity
459,925878,AFP,20200130,,21,Activity,0,12,12,80,Aged Females,Activity
460,925878,AFP,20200130,,22,Activity,0,7,7,46.66666667,Aged Females,Activity
461,925878,AFP,20200130,,23,Activity,0,0,0,0,Aged Females,Activity
462,925878,AFP,20200131,,00,Activity,0,4,4,26.66666667,Aged Females,Activity
463,925878,AFP,20200131,,01,Activity,0,4,4,26.66666667,Aged Females,Activity
464,925878,AFP,20200131,,02,Activity,0,9,9,60,Aged Females,Activity
465,925878,AFP,20200131,,03,Activity,0,12,12,80,Aged Females,Activity
466,925878,AFP,20200131,,04,Activity,0,5,5,33.33333333,Aged Females,Activity
467,925878,AFP,20200131,,05,Activity,0,10,10,66.66666667,Aged Females,Activity
468,925878,AFP,20200131,,20,Activity,0,13,13,86.66666667,Aged Females,Activity
469,925878,AFP,20200131,,21,Activity,0,10,10,66.66666667,Aged Females,Activity
470,925878,AFP,20200131,,22,Activity,0,2,2,13.33333333,Aged Females,Activity
471,925878,AFP,20200131,,23,Activity,0,8,8,53.33333333,Aged Females,Activity
472,925878,AFP,20200201,,00,Activity,0,15,15,100,Aged Females,Activity
473,925878,AFP,20200201,,01,Activity,0,6,6,40,Aged Females,Activity
474,925878,AFP,20200201,,02,Activity,0,15,15,100,Aged Females,Activity
475,925878,AFP,20200201,,03,Activity,0,8,8,53.33333333,Aged Females,Activity
476,925878,AFP,20200201,,04,Activity,0,6,6,40,Aged Females,Activity
477,925878,AFP,20200201,,05,Activity,0,6,6,40,Aged Females,Activity
478,925878,AFP,20200201,,20,Activity,0,12,12,80,Aged Females,Activity
479,925878,AFP,20200201,,21,Activity,0,11,11,73.33333333,Aged Females,Activity
480,925878,AFP,20200201,,22,Activity,0,10,10,66.66666667,Aged Females,Activity
481,925878,AFP,20200201,,23,Activity,0,10,10,66.66666667,Aged Females,Activity
482,925878,AFP,20200202,,00,Activity,0,11,11,73.33333333,Aged Females,Activity
483,925878,AFP,20200202,,01,Activity,0,6,6,40,Aged Females,Activity
484,925878,AFP,20200202,,02,Activity,0,10,10,66.66666667,Aged Females,Activity
485,925878,AFP,20200202,,03,Activity,0,8,8,53.33333333,Aged Females,Activity
486,925878,AFP,20200202,,04,Activity,0,6,6,40,Aged Females,Activity
487,925878,AFP,20200202,,05,Activity,0,4,4,26.66666667,Aged Females,Activity
488,925878,AFP,20200202,,20,Activity,0,8,8,53.33333333,Aged Females,Activity
489,925878,AFP,20200202,,21,Activity,0,9,9,60,Aged Females,Activity
490,925878,AFP,20200202,,22,Activity,0,2,2,13.33333333,Aged Females,Activity
491,925878,AFP,20200202,,23,Activity,0,9,9,60,Aged Females,Activity
492,925878,AFP,20200203,,00,Activity,0,12,12,80,Aged Females,Activity
493,925878,AFP,20200204,,20,Activity,0,9,9,60,Aged Females,Activity
494,925878,AFP,20200204,,21,Activity,0,5,5,33.33333333,Aged Females,Activity
495,925878,AFP,20200204,,22,Activity,0,5,5,33.33333333,Aged Females,Activity
496,925878,AFP,20200204,,23,Activity,0,4,4,26.66666667,Aged Females,Activity
497,925878,AFP,20200205,,00,Activity,0,10,10,66.66666667,Aged Females,Activity
498,925878,AFP,20200205,,01,Activity,0,2,2,13.33333333,Aged Females,Activity
499,925878,AFP,20200205,,02,Activity,0,6,6,40,Aged Females,Activity
500,925878,AFP,20200205,,03,Activity,0,3,3,20,Aged Females,Activity
501,925878,AFP,20200205,,04,Activity,0,2,2,13.33333333,Aged Females,Activity
502,925878,AFP,20200205,,05,Activity,0,7,7,46.66666667,Aged Females,Activity
503,925878,AFP,20200205,,20,Activity,0,5,5,33.33333333,Aged Females,Activity
504,925878,AFP,20200205,,21,Activity,0,2,2,13.33333333,Aged Females,Activity
505,925878,AFP,20200205,,22,Activity,0,6,6,40,Aged Females,Activity
506,925878,AFP,20200205,,23,Activity,0,8,8,53.33333333,Aged Females,Activity
507,925878,AFP,20200206,,00,Activity,0,8,8,53.33333333,Aged Females,Activity
508,925878,AFP,20200206,,01,Activity,0,5,5,33.33333333,Aged Females,Activity
509,925878,AFP,20200206,,02,Activity,0,9,9,60,Aged Females,Activity
510,925878,AFP,20200206,,03,Activity,0,8,8,53.33333333,Aged Females,Activity
511,925878,AFP,20200206,,04,Activity,0,12,12,80,Aged Females,Activity
512,925878,AFP,20200206,,05,Activity,0,7,7,46.66666667,Aged Females,Activity
513,925878,AFP,20200206,,20,Activity,0,12,12,80,Aged Females,Activity
514,925878,AFP,20200206,,21,Activity,0,2,2,13.33333333,Aged Females,Activity
515,925878,AFP,20200206,,22,Activity,0,8,8,53.33333333,Aged Females,Activity
516,925878,AFP,20200206,,23,Activity,0,10,10,66.66666667,Aged Females,Activity
517,925878,AFP,20200207,,00,Activity,0,7,7,46.66666667,Aged Females,Activity
518,925878,AFP,20200207,,01,Activity,0,9,9,60,Aged Females,Activity
519,925878,AFP,20200207,,02,Activity,0,7,7,46.66666667,Aged Females,Activity
520,925878,AFP,20200207,,03,Activity,0,6,6,40,Aged Females,Activity
521,925878,AFP,20200207,,04,Activity,0,7,7,46.66666667,Aged Females,Activity
522,925878,AFP,20200207,,05,Activity,0,7,7,46.66666667,Aged Females,Activity
523,927693,YMP,20190801,,00,Activity,0,4,4,26.66666667,Male Pairs,Activity
524,927693,YMP,20190801,,01,Activity,0,11,11,73.33333333,Male Pairs,Activity
525,927693,YMP,20190801,,02,Activity,0,15,15,100,Male Pairs,Activity
526,927693,YMP,20190801,,03,Activity,0,10,10,66.66666667,Male Pairs,Activity
527,927693,YMP,20190801,,04,Activity,0,11,11,73.33333333,Male Pairs,Activity
528,927693,YMP,20190801,,05,Activity,0,9,9,60,Male Pairs,Activity
529,927693,YMP,20190801,,20,Activity,0,9,9,60,Male Pairs,Activity
530,927693,YMP,20190801,,21,Activity,0,15,15,100,Male Pairs,Activity
531,927693,YMP,20190801,,22,Activity,0,1,1,6.666666667,Male Pairs,Activity
532,927693,YMP,20190801,,23,Activity,0,7,7,46.66666667,Male Pairs,Activity
533,927693,YMP,20190802,,00,Activity,0,7,7,46.66666667,Male Pairs,Activity
534,927693,YMP,20190802,,01,Activity,0,14,14,93.33333333,Male Pairs,Activity
535,927693,YMP,20190802,,02,Activity,0,14,14,93.33333333,Male Pairs,Activity
536,927693,YMP,20190802,,03,Activity,0,12,12,80,Male Pairs,Activity
537,927693,YMP,20190802,,04,Activity,0,15,15,100,Male Pairs,Activity
538,927693,YMP,20190802,,05,Activity,0,13,13,86.66666667,Male Pairs,Activity
539,927693,YMP,20190806,,21,Activity,0,10,10,66.66666667,Male Pairs,Activity
540,927693,YMP,20190806,,22,Activity,0,9,9,60,Male Pairs,Activity
541,927693,YMP,20190806,,23,Activity,0,9,9,60,Male Pairs,Activity
542,927693,YMP,20190807,,00,Activity,0,0,0,0,Male Pairs,Activity
543,927693,YMP,20190807,,01,Activity,0,2,2,13.33333333,Male Pairs,Activity
544,927693,YMP,20190807,,02,Activity,0,5,5,33.33333333,Male Pairs,Activity
545,927693,YMP,20190807,,03,Activity,0,15,15,100,Male Pairs,Activity
546,927693,YMP,20190807,,04,Activity,0,12,12,80,Male Pairs,Activity
547,927693,YMP,20190807,,05,Activity,0,15,15,100,Male Pairs,Activity
548,927693,YMP,20190807,,20,Activity,0,12,12,80,Male Pairs,Activity
549,927693,YMP,20190807,,21,Activity,0,15,15,100,Male Pairs,Activity
550,927693,YMP,20190807,,22,Activity,0,4,4,26.66666667,Male Pairs,Activity
551,927693,YMP,20190807,,23,Activity,0,13,13,86.66666667,Male Pairs,Activity
552,927693,YMP,20190808,,00,Activity,0,8,8,53.33333333,Male Pairs,Activity
553,927693,YMP,20190808,,01,Activity,0,2,2,13.33333333,Male Pairs,Activity
554,927693,YMP,20190808,,02,Activity,0,15,15,100,Male Pairs,Activity
555,927693,YMP,20190808,,03,Activity,0,12,12,80,Male Pairs,Activity
556,927693,YMP,20190808,,04,Activity,0,15,15,100,Male Pairs,Activity
557,927693,YMP,20190808,,05,Activity,0,7,7,46.66666667,Male Pairs,Activity
558,927693,YMP,20190808,,20,Activity,0,1,1,6.666666667,Male Pairs,Activity
559,927693,YMP,20190808,,21,Activity,0,15,15,100,Male Pairs,Activity
560,927693,YMP,20190808,,22,Activity,0,13,13,86.66666667,Male Pairs,Activity
561,927693,YMP,20190808,,23,Activity,0,6,6,40,Male Pairs,Activity
562,927693,YMP,20190809,,00,Activity,0,8,8,53.33333333,Male Pairs,Activity
563,927693,YMP,20190809,,01,Activity,0,8,8,53.33333333,Male Pairs,Activity
564,927693,YMP,20190809,,02,Activity,0,10,10,66.66666667,Male Pairs,Activity
565,927693,YMP,20190809,,03,Activity,0,5,5,33.33333333,Male Pairs,Activity
566,927693,YMP,20190809,,04,Activity,0,13,13,86.66666667,Male Pairs,Activity
567,927693,YMP,20190809,,05,Activity,0,15,15,100,Male Pairs,Activity
568,957162,YFP,20190731,,00,Activity,0,4,4,26.66666667,Female Pairs,Activity
569,957162,YFP,20190731,,01,Activity,0,15,15,100,Female Pairs,Activity
570,957162,YFP,20190731,,02,Activity,0,15,15,100,Female Pairs,Activity
571,957162,YFP,20190731,,03,Activity,0,11,11,73.33333333,Female Pairs,Activity
572,957162,YFP,20190731,,04,Activity,0,14,14,93.33333333,Female Pairs,Activity
573,957162,YFP,20190731,,05,Activity,0,9,9,60,Female Pairs,Activity
574,957162,YFP,20190731,,20,Activity,0,11,11,73.33333333,Female Pairs,Activity
575,957162,YFP,20190731,,21,Activity,0,15,15,100,Female Pairs,Activity
576,957162,YFP,20190731,,22,Activity,0,14,14,93.33333333,Female Pairs,Activity
577,957162,YFP,20190731,,23,Activity,0,6,6,40,Female Pairs,Activity
578,957162,YFP,20190801,,00,Activity,0,7,7,46.66666667,Female Pairs,Activity
579,957162,YFP,20190801,,01,Activity,0,12,12,80,Female Pairs,Activity
580,957162,YFP,20190801,,02,Activity,0,10,10,66.66666667,Female Pairs,Activity
581,957162,YFP,20190801,,03,Activity,0,10,10,66.66666667,Female Pairs,Activity
582,957162,YFP,20190801,,04,Activity,0,9,9,60,Female Pairs,Activity
583,957162,YFP,20190801,,05,Activity,0,9,9,60,Female Pairs,Activity
584,957162,YFP,20190801,,20,Activity,0,7,7,46.66666667,Female Pairs,Activity
585,957162,YFP,20190801,,21,Activity,0,14,14,93.33333333,Female Pairs,Activity
586,957162,YFP,20190801,,22,Activity,0,12,12,80,Female Pairs,Activity
587,957162,YFP,20190801,,23,Activity,0,11,11,73.33333333,Female Pairs,Activity
588,957162,YFP,20190802,,00,Activity,0,15,15,100,Female Pairs,Activity
589,957162,YFP,20190802,,01,Activity,0,15,15,100,Female Pairs,Activity
590,957162,YFP,20190802,,03,Activity,0,15,15,100,Female Pairs,Activity
591,957162,YFP,20190802,,04,Activity,0,9,9,60,Female Pairs,Activity
592,957162,YFP,20190802,,05,Activity,0,14,14,93.33333333,Female Pairs,Activity
593,957162,YFP,20190806,,21,Activity,0,12,12,80,Female Pairs,Activity
594,957162,YFP,20190806,,22,Activity,0,15,15,100,Female Pairs,Activity
595,957162,YFP,20190806,,23,Activity,0,15,15,100,Female Pairs,Activity
596,957162,YFP,20190807,,00,Activity,0,10,10,66.66666667,Female Pairs,Activity
597,957162,YFP,20190807,,01,Activity,0,8,8,53.33333333,Female Pairs,Activity
598,957162,YFP,20190807,,02,Activity,0,10,10,66.66666667,Female Pairs,Activity
599,957162,YFP,20190807,,03,Activity,0,13,13,86.66666667,Female Pairs,Activity
600,957162,YFP,20190807,,04,Activity,0,9,9,60,Female Pairs,Activity
601,957162,YFP,20190807,,05,Activity,0,15,15,100,Female Pairs,Activity
602,957162,YFP,20190807,,20,Activity,0,5,5,33.33333333,Female Pairs,Activity
603,957162,YFP,20190807,,21,Activity,0,15,15,100,Female Pairs,Activity
604,957162,YFP,20190807,,22,Activity,0,15,15,100,Female Pairs,Activity
605,957162,YFP,20190807,,23,Activity,0,15,15,100,Female Pairs,Activity
606,957162,YFP,20190808,,00,Activity,0,0,0,0,Female Pairs,Activity
607,957162,YFP,20190808,,01,Activity,0,0,0,0,Female Pairs,Activity
608,957162,YFP,20190808,,02,Activity,0,6,6,40,Female Pairs,Activity
609,957162,YFP,20190808,,03,Activity,0,4,4,26.66666667,Female Pairs,Activity
610,957162,YFP,20190808,,04,Activity,0,12,12,80,Female Pairs,Activity
611,957162,YFP,20190808,,05,Activity,0,11,11,73.33333333,Female Pairs,Activity
612,957162,YFP,20190808,,20,Activity,0,7,7,46.66666667,Female Pairs,Activity
